#Name;Name mit Ort;Nummer;Globale ID;GKZ;Gemeinde;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
Salacher Str./Friedhof;Eisl.(F) Salacher Str./Friedh.;11028;de:08117:1028;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus;Ruftaxi";941,941A,942,943,972,N97,RT941;31941_,31941a,31942_,31943_,31972_,34097_,50941_;7;31,34,50;9,713148684;48,69729226
Salacher Straße/Zentrum;Eisl.(F) Salacher Str./Zentrum;11029;de:08117:1029;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus;Ruftaxi";941,941A,942,943,972,N97,RT941;31941_,31941a,31942_,31943_,31972_,34097_,50941_;7;31,34,50;9,70732741;48,69872202
Hindenburgstr./Waldhorn;Eisl.(F) Hindenburgstr.;11031;de:08117:1031;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus";941,941A,942,972,N97;31941_,31941a,31942_,31972_,34097_;5;31,34;9,703123985;48,69928733
Göppinger Str./I.d.Weingärten;Eisl.(F) Göppinger Str.;11032;de:08117:1032;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus";941,941A,942,972,N97;31941_,31941a,31942_,31972_,34097_;5;31,34;9,69716088;48,70032178
Hauptstr./Marktplatz;Salach Hauptstr./Marktplatz;16004;de:08117:6004;8117042;Salach;Salach;GP;6;Bus;941,941A,972;31941_,31941a,31972_;3;31;9,737323476;48,6904045
Salacher Str./Fa. Ex-Cell-O;Eisl.(F) Salacher Str./Ex-C.;16003;de:08117:6003;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus";941,941A,972,N97;31941_,31941a,31972_,34097_;4;31,34;9,719650052;48,69594787
Eislinger Straße;Salach Eislinger Str.;16007;de:08117:6007;8117042;Salach;Salach;GP;6;"Bus;Nachtbus";941,941A,972,N97;31941_,31941a,31972_,34097_;4;31,34;9,732939701;48,69157455
Fachhochschule;Göppingen Fachhochschule;13301;de:08117:3301;8117026;Göppingen;Göppingen;GP;5,6;"Bus;Nachtbus";941,941A,980,980A,981,981A,983,983A,984,984A,N94;31941_,31941a,31980_,31980a,31981_,31981a,31983_,31983a,31984_,31984a,34094_;11;31,34;9,65687636;48,6979149
Jahnstr./Eissporthalle;Göpp. Jahnstr./Eissporth.;13385;de:08117:3385;8117026;Göppingen;Göppingen;GP;5,6;"Bus;Nachtbus";941,941A,980,980A,981,981A,983,983A,984,984A,N94;31941_,31941a,31980_,31980a,31981_,31981a,31983_,31983a,31984_,31984a,34094_;11;31,34;9,652043514;48,69921932
Krummw. Ottenb.str./Schwarzeng;Eisl.(F) Krummw. Ottenb.str./S;16011;de:08117:6011;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,735909192;48,70891129
Kreuzung Eschenbäche;Eisl.(F) Krzg. Eschenbäche;16012;de:08117:6012;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,737478643;48,72052863
Breitfelderhof;Ottenbach Breitfelderhof;16013;de:08117:6013;8117037;Ottenbach;Ottenbach;GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,742754886;48,72626793
Hauptstraße/Siedlung;Ottenb. Hauptstr./Siedlung;16014;de:08117:6014;8117037;Ottenbach;Ottenbach;GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,74599866;48,73145364
Kitzener Straße;Ottenbach Kitzener Str.;16015;de:08117:6015;8117037;Ottenbach;Ottenbach;GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,750362749;48,73148823
Adlerstraße;Ottenbach Adlerstr.;16016;de:08117:6016;8117037;Ottenbach;Ottenbach;GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,751994758;48,73518251
Hauptstr./Gasthaus Krone;Ottenbach Hauptstr./Krone;16017;de:08117:6017;8117037;Ottenbach;Ottenbach;GP;6;"Bus;Ruftaxi";941,941A,RT941;31941_,31941a,50941_;3;31,5;9,747920325;48,73453461
Heubachstraße;Göppingen Heubachstr.;11065;de:08117:1065;8117026;Göppingen;Göppingen;GP;5,6;Bus;941,980,980A;31941_,31980_,31980a;3;31;9,66249501;48,69750501
Leibnizstr./Oesch-Schulen;Eisl.(F) Leibnizstr./Oesch.;11025;de:08117:1025;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;Bus;941A,942,943;31941a,31942_,31943_;3;31;9,717221911;48,70000969
Grosseislinger Str./Stadtwerke;Göpp. Grosseisl. Str./Stadtw.;11034;de:08117:1034;8117026;Göppingen;Göppingen;GP;5,6;Bus;941A,942,972;31941a,31942_,31972_;3;31;9,668923137;48,70180225
Grosseislinger-/Rossbachstr.;Göpp. Grosseisl.-/Rossb.str;11033;de:08117:1033;8117026;Göppingen;Göppingen;GP;5,6;"Bus;Nachtbus";941A,942,972,N97;31941a,31942_,31972_,34097_;4;31,34;9,675968488;48,7013834
Nord Talstraße;Eisl.(F) Nord Talstr.;11020;de:08117:1020;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;Bus;941A,943;31941a,31943_;2;31;9,710910367;48,70233295
Post-/Jägerstr. Silcherschule;Eisl.(F) Post-/Jägerstr.;11012;de:08117:1012;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus";941A,972,N97;31941a,31972_,34097_;3;31,34;9,702420742;48,69366227
Scheerstraße/Hallenbad;Eisl.(F) Scheerstr./Hallenbad;11013;de:08117:1013;8117019;Eislingen a.d.Fils;Eislingen (F);GP;6;"Bus;Nachtbus";941A,972,N97;31941a,31972_,34097_;3;31,34;9,705497267;48,69316685
Bäckerei Staudenmayer;Salach Bäck. Staudenmayer;17605;de:08117:7605;8117042;Salach;Salach;GP;6;"Bus;Nachtbus";941A,N97;31941a,34097_;2;31,34;9,734439526;48,68636727
Rathaus;Böhmenkirch Rathaus;10203;de:08117:203;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,952,958,958A,972,972A,N95,N97,RT950,RT952,RT958,35;31950_,31950a,31952_,31958_,31958a,31972_,31972a,34095_,34097_,50950_,50952_,50958_,73035_;13;31,34,50,73;9,933054197;48,68476691
Gebauer-Markt;Geislingen (St) Gebauer-Markt;10199;de:08117:199;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";950,950A,958,958A,RT950,RT958;31950_,31950a,31958_,31958a,50950_,50958_;6;31,5;9,845265015;48,62957345
Krankenhaus;Geisl.(St) Krankenhaus;10212;de:08117:212;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";950,950A,958,958A,RT950,RT958;31950_,31950a,31958_,31958a,50950_,50958_;6;31,5;9,844831069;48,62471157
Ulo-Werk;Geisl.(St) Ulo-Werk;10211;de:08117:211;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";950,950A,958,958A,RT950,RT958,350;31950_,31950a,31958_,31958a,50950_,50958_,75350_;7;31,50,75;9,841960655;48,62829373
Weingärten/Tegelberg;Geisl.(St) Weing./Tegelberg;10125;de:08117:125;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";950,950A,958A,962,964,965A,966A,RT958,RT964,350;31950_,31950a,31958a,31962_,31964_,31965a,31966a,50958_,50964_,75350_;10;31,50,75;9,836017126;48,62737483
Fa. Grau;Böhmenkirch Fa. Grau;10316;de:08117:316;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,972,972A,N97,RT950;31950_,31950a,31972_,31972a,34097_,50950_;6;31,34,50;9,927272338;48,68718769
Sonne;Treffelhausen Sonne;10317;de:08117:317;8117010;Böhmenkirch;Treffelhausen;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,N95,RT950;31950_,31950a,34095_,50950_;4;31,34,50;9,891235927;48,68774209
Siedlung;Schnittlingen Siedlung;10318;de:08117:318;8117010;Böhmenkirch;Schnittlingen;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,N95,RT950;31950_,31950a,34095_,50950_;4;31,34,50;9,873703802;48,67453138
Lamm;Treffelhausen Lamm;17675;de:08117:7675;8117010;Böhmenkirch;Treffelhausen;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,N95,RT950;31950_,31950a,34095_,50950_;4;31,34,50;9,891273239;48,69139281
Hirsch;Schnittlingen Hirsch;17680;de:08117:7680;8117010;Böhmenkirch;Schnittlingen;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,N95,RT950;31950_,31950a,34095_,50950_;4;31,34,50;9,877438035;48,67610367
Rathaus;Stötten Rathaus;17686;de:08117:7686;8117024;Geislingen an der Steige;Stötten;GP;7;"Bus;Nachtbus;Ruftaxi";950,950A,N95,RT950;31950_,31950a,34095_,50950_;4;31,34,50;9,859766145;48,6534316
Wetterwarte;Schnittlingen Wetterwarte;10319;de:08117:319;8117010;Böhmenkirch;Schnittlingen;GP;7;"Bus;Ruftaxi";950,950A,RT950;31950_,31950a,50950_;3;31,5;9,867277399;48,66482294
Aussiedlerhöfe;Stötten Aussiedlerhöfe;10320;de:08117:320;8117024;Geislingen an der Steige;Stötten;GP;7;"Bus;Ruftaxi";950,950A,RT950;31950_,31950a,50950_;3;31,5;9,851371863;48,64983397
Schule;Treffelhausen Schule;17683;de:08117:17683;8117010;Böhmenkirch;Treffelhausen;GP;7;"Bus;Ruftaxi";950,950A,RT950;31950_,31950a,50950_;3;31,5;9,890376351;48,68675055
Skilift;Treffelhausen Skilift;17688;de:08117:7688;8117010;Böhmenkirch;Treffelhausen;GP;7;"Bus;Ruftaxi";950,950A,RT950;31950_,31950a,50950_;3;31,5;9,905521739;48,69971672
Friedhof;Böhmenkirch Friedhof;10201;de:08117:201;8117010;Böhmenkirch;Böhmenkirch;GP;7;Bus;950,952,958,958A;31950_,31952_,31958_,31958a;4;31;9,933124908;48,68712241
Post;Böhmenkirch Post;10202;de:08117:202;8117010;Böhmenkirch;Böhmenkirch;GP;7;Bus;950,958,958A,35;31950_,31958_,31958a,73035_;4;31,73;9,936078775;48,68528191
Breiter Weg;Böhmenkirch Breiter Weg;10217;de:08117:217;8117010;Böhmenkirch;Böhmenkirch;GP;7;Bus;950A;31950a;1;31;9,937149987;48,68153225
Schulzentrum;Donzdorf Schulzentrum;17623;de:08117:7623;8117015;Donzdorf;Donzdorf;GP;6,7;"Bus;Ruftaxi";950A,970,971,972,972A,RT971;31950a,31970_,31971_,31972_,31972a,50971_;6;31,5;9,820141438;48,68483535
Krone/Altenstadt;Geisl.(St) Krone/Altenstadt;10009;de:08117:9;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A;31951_,31951a;2;31;9,823503168;48,62615212
Adler/Altenstadt;Geisl.(St) Adler/Altenstadt;10010;de:08117:10;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A;31951_,31951a;2;31;9,820268701;48,62746118
Bruckwiesen;Geisl.(St) Bruckwiesen;10011;de:08117:11;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A;31951_,31951a;2;31;9,814961007;48,62892873
Heinkel;Kuchen Heinkel;10012;de:08117:12;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,803515215;48,63345161
Löwen;Kuchen Löwen;10013;de:08117:13;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,799945392;48,63592249
Bahnhofstraße;Kuchen Bahnhofstraße;10014;de:08117:14;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,800273132;48,63862702
Gemeindezentrum;Kuchen Gemeindezentrum;10015;de:08117:15;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,797912519;48,64208761
Bahnhofstraße;Gingen (F) Bahnhofstr.;10017;de:08117:17;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,780013787;48,65701225
Buchsteiner;Gingen (F) Buchsteiner;10018;de:08117:18;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,783222184;48,65645989
Kath. Kirche;Gingen (F) Kath. Kirche;10019;de:08117:19;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,787321534;48,65734018
Rathaus;Gingen (F) Rathaus;10020;de:08117:20;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,781808728;48,65809718
Große Gasse;Gingen (F) Große Gasse;10022;de:08117:22;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,778196355;48,65886805
Filsstraße 47;Kuchen Filsstraße 47;10023;de:08117:23;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,793179148;48,64397282
Neckarstraße;Kuchen Neckarstraße;10024;de:08117:24;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,795683089;48,64183326
Filba B10;Kuchen Filba B10;10025;de:08117:25;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,795012559;48,638025
Rathaus;Kuchen Rathaus;10026;de:08117:26;8117033;Kuchen;Kuchen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,798677028;48,63550865
Brückenstraße;Gingen (F) Brückenstr.;10086;de:08117:86;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,774336563;48,66652884
Ev. Kindergarten;Gingen (F) Ev. Kindergarten;10087;de:08117:87;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,781996444;48,66057787
Brunnenstraße;Gingen (F) Brunnenstr.;10122;de:08117:122;8117025;Gingen a.d.Fils;Gingen (F);GP;7;Bus;951,951A;31951_,31951a;2;31;9,779589543;48,66470385
Stadtkirche;Geisl.(St) Stadtkirche;10001;de:08117:1;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A,957,963,965,965A;31951_,31951a,31957_,31963_,31965_,31965a;6;31;9,842091044;48,61331088
Sonne Center;Geisl.(St) Sonne Center;10036;de:08117:36;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A,957,963,965,965A;31951_,31951a,31957_,31963_,31965_,31965a;6;31;9,84505215;48,61358593
Seebach Krankenhaus;Geisl.(St) Seebach Krankenh.;10004;de:08117:4;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";951,951A,962,964,965,965A,RT964;31951_,31951a,31962_,31964_,31965_,31965a,50964_;7;31,5;9,843412981;48,62427234
Seebach Pauluskirche;Geisl.(St) Seebach Paulusk.;10005;de:08117:5;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";951,951A,962,964,965,965A,RT964;31951_,31951a,31962_,31964_,31965_,31965a,50964_;7;31,5;9,838574468;48,62370518
Wilhelmstraße;Geisl.(St) Wilhelmstraße;10007;de:08117:7;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951,951A,963,965,965A;31951_,31951a,31963_,31965_,31965a;5;31;9,831283999;48,62415375
Sportplatz;Geisl.(St) Sportplatz;10006;de:08117:6;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus";951,951A,963,965,965A,966,966A,N96;31951_,31951a,31963_,31965_,31965a,31966_,31966a,34096_;8;31,34;9,835163292;48,62331632
Sternplatz-Passage;Geisl.(St) Sternplatz-Passage;10008;de:08117:8;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus";951,951A,963,965,965A,966,966A,N96;31951_,31951a,31963_,31965_,31965a,31966_,31966a,34096_;8;31,34;9,828199229;48,62464362
Rathaus;Süßen Rathaus;17616;de:08117:7616;8117049;Süßen;Süßen;GP;6,7;"Bus;Nachtbus";951,951A,970,971,972,972A,984,N97;31951_,31951a,31970_,31971_,31972_,31972a,31984_,34097_;8;31,34;9,754655922;48,67957298
Karlstr./Rathaus;Geisl.(St) Karlstr./Rathaus;10002;de:08117:2;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";951,957,962,963,965,965A,RT350,350;31951_,31957_,31962_,31963_,31965_,31965a,50350_,75350_;8;31,50,75;9,842494304;48,61553812
Michelberggymnasium;Geisl.(St) Michelberggymnasium;10084;de:08117:84;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;951A,965A,966A;31951a,31965a,31966a;3;31;9,81743417;48,62079076
Heidhöfe Schafhaus;Böhmenkirch Heidhöfe Schafhaus;10215;de:08117:215;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Ruftaxi";952,RT952;31952_,50952_;2;31,5;9,957066152;48,71414662
Heidhöfe Alleenstraße;Böhmenkir. Heidhöfe Alleenstr.;10218;de:08117:10218;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Ruftaxi";952,RT952;31952_,50952_;2;31,5;9,951544651;48,70959715
Adenauer-/Weilerstr.;Geisl.(St) Adenauer-/W.-str.;10105;de:08117:105;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,844625765;48,62054045
Schlosshalde;Geisl.(St) Schlosshalde;10106;de:08117:106;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,844244878;48,61966196
Weiler Helfenstein;Geisl.(St) Weiler Helfenst.;10107;de:08117:107;8117024;Geislingen an der Steige;Weiler ob Helfenstn.;GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,8510534;48,61641039
Weiler Unterdorf;Geisl.(St) Weiler Unterdorf;10108;de:08117:108;8117024;Geislingen an der Steige;Weiler ob Helfenstn.;GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,854848121;48,61543803
Weiler Oberdorf;Geisl.(St) Weiler Oberdorf;10109;de:08117:109;8117024;Geislingen an der Steige;Weiler ob Helfenstn.;GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,857281606;48,61577964
Weiler Lindenhof;Geislingen (Steige) Weiler Lindenhof;10113;de:08117:111;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,870336315;48,61621222
Schule;Schalkstetten Schule;34151;de:08425:2577;8425008;Amstetten;Schalkstetten;ULLA;7;"Bus;Nachtbus;Ruftaxi";957,N95,RT957;31957_,34095_,50957_;3;31,34,50;9,914059097;48,61375995
Binsenstraße;Schalkstetten Binsenstr.;34152;de:08425:2578;8425008;Amstetten;Schalkstetten;ULLA;7;"Bus;Ruftaxi";957,RT957;31957_,50957_;2;31,5;9,914076158;48,61620585
Ortsmitte;Eybach Ortsmitte;10208;de:08117:208;8117024;Geislingen an der Steige;Eybach;GP;7;"Bus;Nachtbus;Ruftaxi";958,958A,959,N95,RT958,RT959;31958_,31958a,31959_,34095_,50958_,50959_;6;31,34,50;9,875189308;48,63801877
Kirchstraße;Böhmenkirch Kirchstraße;10204;de:08117:204;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Nachtbus;Ruftaxi";958,958A,N95,RT958;31958_,31958a,34095_,50958_;4;31,34,50;9,931155202;48,68268699
Lindenhof;Böhmenkirch Lindenhof;10205;de:08117:205;8117010;Böhmenkirch;Böhmenkirch;GP;7;"Bus;Nachtbus;Ruftaxi";958,958A,N95,RT958;31958_,31958a,34095_,50958_;4;31,34,50;9,920239488;48,67466338
Steinenkirch;Steinenkirch;10206;de:08117:206;8117010;Böhmenkirch;Steinenkirch;GP;7;"Bus;Nachtbus;Ruftaxi";958,958A,N95,RT958;31958_,31958a,34095_,50958_;4;31,34,50;9,910688559;48,66383121
Oßmannsweiler;Eybach Oßmannsweiler;10187;de:08117:187;8117024;Geislingen an der Steige;Eybach;GP;7;"Bus;Ruftaxi";958,958A,RT958;31958_,31958a,50958_;3;31,5;9,856030551;48,63241651
Roggenmühle;Eybach Roggenmühle;10207;de:08117:207;8117024;Geislingen an der Steige;Eybach;GP;7;"Bus;Ruftaxi";958,958A,RT958;31958_,31958a,50958_;3;31,5;9,897448245;48,64907926
Pfingsthalde;Eybach Pfingsthalde;10209;de:08117:209;8117024;Geislingen an der Steige;Eybach;GP;7;"Bus;Ruftaxi";958,958A,RT958;31958_,31958a,50958_;3;31,5;9,861461965;48,6350738
SC-Stadion;Geisl.(St) SC-Stadion;10210;de:08117:210;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";958,958A,RT958;31958_,31958a,50958_;3;31,5;9,851036253;48,63070896
Eybtalhalle;Eybach Eybtalhalle;10216;de:08117:216;8117024;Geislingen an der Steige;Eybach;GP;7;"Bus;Ruftaxi";958A,RT958;31958a,50958_;2;31,5;9,866361476;48,63516292
Ortsmitte;Waldhausen Ortsmitte;10213;de:08117:213;8117024;Geislingen an der Steige;Waldhausen (Geislingen);GP;7;"Bus;Nachtbus;Ruftaxi";959,N95,RT959;31959_,34095_,50959_;3;31,34,50;9,9107505;48,63563857
Abzweig Ave Maria;Deggingen Abzw. Ave Maria;10052;de:08117:52;8117014;Deggingen;Deggingen;GP;7;"Bus;Nachtbus;Ruftaxi";961,966,966A,981A,982,N96,RT982;31961_,31966_,31966a,31981a,31982_,34096_,50982_;7;31,34,50;9,721503426;48,59751157
Friedhof;Deggingen Friedhof;10053;de:08117:53;8117014;Deggingen;Deggingen;GP;7;"Bus;Nachtbus;Ruftaxi";961,966,966A,981A,982,N96,RT982;31961_,31966_,31966a,31981a,31982_,34096_,50982_;7;31,34,50;9,715755931;48,59662122
Fußgängerunterführung;Bad Ditzenb. Fußgängerunterf.;10054;de:08117:54;8117006;Bad Ditzenbach;Bad Ditzenbach;GP;7;"Bus;Nachtbus;Ruftaxi";961,966,966A,981A,982,N96,RT982;31961_,31966_,31966a,31981a,31982_,34096_,50982_;7;31,34,50;9,704489738;48,58883109
Abzweig Drackenstein;Gosbach Abzw. Drackenstein;10057;de:08117:57;8117006;Bad Ditzenbach;Gosbach;GP;7;"Bus;Nachtbus";961,966,966A,981A,N99;31961_,31966_,31966a,31981a,34099_;5;31,34;9,679387651;48,57891018
Hirsch;Gosbach Hirsch;10070;de:08117:70;8117006;Bad Ditzenbach;Gosbach;GP;7;"Bus;Nachtbus;Ruftaxi";961,966,966A,981A,N99,RT961;31961_,31966_,31966a,31981a,34099_,50961_;6;31,34,50;9,68161133;48,58100133
Grundschule;Bad Ditzenb. Grundschule;13505;de:08117:3505;8117006;Bad Ditzenbach;Bad Ditzenbach;GP;7;Bus;961,981A,982;31961_,31981a,31982_;3;31;9,701547775;48,58586348
Volksbank;Auendorf Volksbank;13226;de:08117:3226;8117006;Bad Ditzenbach;Auendorf;GP;7;"Bus;Nachtbus;Ruftaxi";961,981A,982,N99,RT961,RT982;31961_,31981a,31982_,34099_,50961_,50982_;6;31,34,50;9,680083022;48,61655863
Ditzenbacher Str.;Auendorf Ditzenbacher Str.;13227;de:08117:3227;8117006;Bad Ditzenbach;Auendorf;GP;7;"Bus;Ruftaxi";961,981A,982,RT961,RT982;31961_,31981a,31982_,50961_,50982_;5;31,5;9,678429438;48,61259362
Kirche;Hohenstadt Kirche;13501;de:08117:3501;8117031;Hohenstadt;Hohenstadt (GP);GP;7;"Bus;Nachtbus;Ruftaxi";961,N99,RT961;31961_,34099_,50961_;3;31,34,50;9,664286159;48,54451106
Oberdrackenstein Rathaus;Drackenst. Oberdr-stein Rath.;13502;de:08117:3502;8117016;Drackenstein;Oberdrackenstein;GP;7;"Bus;Nachtbus;Ruftaxi";961,N99,RT961;31961_,34099_,50961_;3;31,34,50;9,679065008;48,5568618
Unterdrackenstein Kirche;Drackenst. Untdr-stein Kirche;13503;de:08117:3503;8117016;Drackenstein;Drackenstein;GP;7;"Bus;Nachtbus;Ruftaxi";961,N99,RT961;31961_,34099_,50961_;3;31,34,50;9,668195071;48,55850819
Lamm;Gosbach Lamm;13504;de:08117:3504;8117006;Bad Ditzenbach;Gosbach;GP;7;"Bus;Ruftaxi";961,RT961;31961_,50961_;2;31,5;9,678999509;48,57624162
Abzweig Waltertal;Hohenstadt Abzw. Waltertal;13506;de:08117:3506;8117031;Hohenstadt;Hohenstadt (GP);GP;7;"Bus;Ruftaxi";961,RT961;31961_,50961_;2;31,5;9,670934327;48,55052463
Einkaufszentrum;Gosbach Einkaufszentrum;13510;de:08117:3510;8117006;Bad Ditzenbach;Gosbach;GP;7;"Bus;Ruftaxi";961,RT961;31961_,50961_;2;31,5;9,678345824;48,5739793
Werastraße;Geisl.(St) Werastraße;10041;de:08117:41;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;962,963,965,965A;31962_,31963_,31965_,31965a;4;31;9,82326756;48,62251175
Frauenstraße;Geisl.(St) Frauenstraße;10042;de:08117:42;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus";962,963,965,965A,966,966A,N96;31962_,31963_,31965_,31965a,31966_,31966a,34096_;7;31,34;9,820826661;48,6200472
Bebelstraße;Geisl.(St) Bebelstraße;10043;de:08117:43;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Nachtbus";962,963,965,965A,966,966A,N96;31962_,31963_,31965_,31965a,31966_,31966a,34096_;7;31,34;9,816890223;48,61650509
Milchzentrale;Geisl.(St) Milchzentrale;10115;de:08117:115;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";962,964,RT964;31962_,31964_,50964_;3;31,5;9,837066367;48,6260183
Rheinlandstr./Fernmeldeamt;Geisl.(St) Rheinl.str./Fernm.;10116;de:08117:116;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";962,964,RT964;31962_,31964_,50964_;3;31,5;9,832908956;48,62645313
Berufsschulzentrum;Geisl.(St) Berufsschulzentrum;10118;de:08117:118;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";962,964,RT964;31962_,31964_,50964_;3;31,5;9,82037707;48,62828774
Wölkbad;Geisl.(St) Wölkbad;10117;de:08117:117;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;"Bus;Ruftaxi";962,964,RT964,350;31962_,31964_,50964_,75350_;4;31,50,75;9,825847892;48,62685474
Äußere Hauptstraße;Geisl.(St) Äußere Hauptstr.;10095;de:08117:95;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;963,965,965A;31963_,31965_,31965a;3;31;9,843478589;48,60786909
Friedhof;Geisl.(St) Friedhof;10096;de:08117:96;8117024;Geislingen an der Steige;Geislingen (Steige);GP;7;Bus;963,965,965A;31963_,31965_,31965a;3;31;9,842947567;48,60448271
